name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
n2d-standard-64,n2d,General-purpose,"64 vCPUs 256 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1162499.0,5.05,160.0,256.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101320.0,0.0,1.0,1.0,3.04512,0.784384,1778.79466752,1330.53888,950.37824,572.60032,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-standard-8,n2d,General-purpose,"8 vCPUs 32 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163858.0,1.01,1256.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12665.0,0.0,1.0,1.0,0.38064,0.098048,222.34933344,166.31736,118.79728,71.57504,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-standard-80,n2d,General-purpose,"80 vCPUs 320 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1425708.0,4.12,128.0,320.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,120833.0,0.0,1.0,1.0,3.8064,0.98048,2223.4933344,1663.1736,1187.9728,715.7504,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-standard-96,n2d,General-purpose,"96 vCPUs 384 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1768996.0,4.32,112.0,384.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,145000.0,0.0,1.0,1.0,4.56768,1.176576,2668.19200128,1995.80832,1425.56736,858.90048,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n4-highcpu-16,n4,General-purpose,"16 vCPUs, 32 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",16.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",354814.0,0.29,84.0,32.0,"","",128.0,263168.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,0.639712,0.251744,466.98976,294.2035488,210.145392,183.77312,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n4-highcpu-2,n4,General-purpose,"2 vCPUs, 4 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",2.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",44397.0,0.26,80.0,4.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.079964,0.031468,58.37372,36.7754436,26.268174,22.97164,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n4-highcpu-32,n4,General-purpose,"32 vCPUs, 64 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",32.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",707229.0,0.3,80.0,64.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,1.279424,0.503488,933.97952,588.4070976,420.290784,367.54624,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n4-highcpu-4,n4,General-purpose,"4 vCPUs, 8 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",4.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",86649.0,0.58,80.0,8.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.159928,0.062936,116.74744,73.5508872,52.536348,45.94328,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n4-highcpu-48,n4,General-purpose,"48 vCPUs, 96 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",48.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1058224.0,0.19,88.0,96.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,1.919136,0.755232,1400.96928,882.6106464,630.436176,551.31936,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n4-highcpu-64,n4,General-purpose,"64 vCPUs, 128 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",64.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1351265.0,1.23,80.0,128.0,"","",128.0,524288.0,0.0,45.0,0.0,0.0,"",0.0,0.0,1.0,2.558848,1.006976,1867.95904,1176.8141952,840.581568,735.09248,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n4-highcpu-8,n4,General-purpose,"8 vCPUs, 16 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",8.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",177628.0,0.29,87.0,16.0,"","",128.0,263168.0,0.0,16.0,0.0,0.0,"",0.0,0.0,1.0,0.319856,0.125872,233.49488,147.1017744,105.072696,91.88656,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n4-highcpu-80,n4,General-purpose,"80 vCPUs, 160 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",80.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1651766.0,0.87,84.0,160.0,"","",128.0,524288.0,0.0,50.0,0.0,0.0,"",0.0,0.0,1.0,3.19856,1.25872,2334.9488,1471.017744,1050.72696,918.8656,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n4-highmem-16,n4,General-purpose,"16 vCPUs, 128 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",16.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",354343.0,3.61,84.0,128.0,"","",128.0,263168.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,0.995104,0.381536,726.42592,457.6483296,326.891664,278.52128,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n4-highmem-2,n4,General-purpose,"2 vCPUs, 16 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",2.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",44371.0,2.22,84.0,16.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.124388,0.047692,90.80324,57.2060412,40.861458,34.81516,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n4-highmem-32,n4,General-purpose,"32 vCPUs, 256 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",32.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",704876.0,2.13,84.0,256.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,1.990208,0.763072,1452.85184,915.2966592,653.783328,557.04256,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n4-highmem-4,n4,General-purpose,"4 vCPUs, 32 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",4.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",86305.0,0.89,80.0,32.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.248776,0.095384,181.60648,114.4120824,81.722916,69.63032,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n4-highmem-48,n4,General-purpose,"48 vCPUs, 384 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",48.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1027463.0,2.89,80.0,384.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,2.985312,1.144608,2179.27776,1372.9449888,980.674992,835.56384,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n4-highmem-64,n4,General-purpose,"64 vCPUs, 512 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",64.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1256257.0,3.45,84.0,512.0,"","",128.0,524288.0,0.0,45.0,0.0,0.0,"",0.0,0.0,1.0,3.980416,1.526144,2905.70368,1830.5933184,1307.566656,1114.08512,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n4-highmem-8,n4,General-purpose,"8 vCPUs, 64 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",8.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",177336.0,3.06,80.0,64.0,"","",128.0,263168.0,0.0,16.0,0.0,0.0,"",0.0,0.0,1.0,0.497552,0.190768,363.21296,228.8241648,163.445832,139.26064,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n4-highmem-80,n4,General-purpose,"80 vCPUs, 640 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",80.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1536069.0,2.82,80.0,640.0,"","",128.0,524288.0,0.0,50.0,0.0,0.0,"",0.0,0.0,1.0,4.97552,1.90768,3632.1296,2288.241648,1634.45832,1392.6064,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n4-standard-16,n4,General-purpose,"16 vCPUs, 64 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",16.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",354249.0,0.29,81.0,64.0,"","",128.0,263168.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,0.758176,0.295008,553.46848,348.6851424,249.060816,215.35584,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n4-standard-2,n4,General-purpose,"2 vCPUs, 8 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",2.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",44377.0,0.26,80.0,8.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.094772,0.036876,69.18356,43.5856428,31.132602,26.91948,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n4-standard-32,n4,General-purpose,"32 vCPUs, 128 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",32.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",706433.0,0.28,80.0,128.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,1.516352,0.590016,1106.93696,697.3702848,498.121632,430.71168,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n4-standard-4,n4,General-purpose,"4 vCPUs, 16 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",4.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",86569.0,0.61,84.0,16.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.189544,0.073752,138.36712,87.1712856,62.265204,53.83896,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n4-standard-48,n4,General-purpose,"48 vCPUs, 192 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",48.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1057781.0,2.09,84.0,192.0,"","",128.0,524288.0,0.0,32.0,0.0,0.0,"",0.0,0.0,1.0,2.274528,0.885024,1660.40544,1046.0554272,747.182448,646.06752,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n4-standard-64,n4,General-purpose,"64 vCPUs, 256 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",64.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1351294.0,2.44,84.0,256.0,"","",128.0,524288.0,0.0,45.0,0.0,0.0,"",0.0,0.0,1.0,3.032704,1.180032,2213.87392,1394.7405696,996.243264,861.42336,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n4-standard-8,n4,General-purpose,"8 vCPUs, 32 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",8.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",177655.0,0.29,88.0,32.0,"","",128.0,263168.0,0.0,16.0,0.0,0.0,"",0.0,0.0,1.0,0.379088,0.147504,276.73424,174.3425712,124.530408,107.67792,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n4-standard-80,n4,General-purpose,"80 vCPUs, 320 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",80.0,0,1.0,0.0,0.0,1.0,"Intel Emerald Rapids",2.1,2.9,3.3,1.0,"Intel Emerald Rapids",1626413.0,3.18,84.0,320.0,"","",128.0,524288.0,0.0,50.0,0.0,0.0,"",0.0,0.0,1.0,3.79088,1.47504,2767.3424,1743.425712,1245.30408,1076.7792,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
t2d-standard-1,t2d,General-purpose,"1 vCPUs, 4 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",1.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",29363.0,1.43,5264.0,4.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.04758,0.011506,34.7334,20.78967,14.84966,8.39938,80.3,124.1,50.005,44.7198,10.512,10.512,10.512,16.425,16.425,16.425,33.58
t2d-standard-16,t2d,General-purpose,"16 vCPUs, 64 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",16.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",475405.0,1.45,308.0,64.0,"","",128.0,263168.0,0.0,32.0,0.0,1.0,34600.0,0.0,0.0,1.0,0.76128,0.184096,555.7344,332.63472,237.59456,134.39008,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
t2d-standard-2,t2d,General-purpose,"2 vCPUs, 8 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",2.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",59889.0,1.06,1840.0,8.0,"","",128.0,263168.0,0.0,10.0,0.0,1.0,4325.0,0.0,0.0,1.0,0.09516,0.023012,69.4668,41.57934,29.69932,16.79876,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
t2d-standard-32,t2d,General-purpose,"32 vCPUs, 128 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",32.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",945524.0,1.88,160.0,128.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,69200.0,0.0,0.0,1.0,1.52256,0.368192,1111.4688,665.26944,475.18912,268.78016,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
t2d-standard-4,t2d,General-purpose,"4 vCPUs, 16 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",4.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",119587.0,0.98,1176.0,16.0,"","",128.0,263168.0,0.0,10.0,0.0,1.0,8650.0,0.0,0.0,1.0,0.19032,0.046024,138.9336,83.15868,59.39864,33.59752,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
t2d-standard-48,t2d,General-purpose,"48 vCPUs, 192 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",48.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",1395082.0,2.13,108.0,192.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,90064.0,0.0,0.0,1.0,2.28384,0.552288,1667.2032,997.90416,712.78368,403.17024,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
t2d-standard-60,t2d,General-purpose,"60 vCPUs, 240 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",60.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",1667024.0,1.0,88.0,240.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,112580.0,0.0,0.0,1.0,2.8548,0.69036,2084.004,1247.3802,890.9796,503.9628,80.3,299.3,119.939,107.748,473.04,473.04,473.04,711.75,711.75,711.75,2014.8
t2d-standard-8,t2d,General-purpose,"8 vCPUs, 32 GB RAM",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",8.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",238534.0,1.06,596.0,32.0,"","",128.0,263168.0,0.0,16.0,0.0,1.0,17300.0,0.0,0.0,1.0,0.38064,0.092048,277.8672,166.31736,118.79728,67.19504,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
z3-highmem-176,z3,Storage-optimized,"176 vCPUs, 1408 GB RAM, 12 Local SSDs",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",176.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",3373295.0,0.97,88.0,1408.0,"","",128.0,524288.0,36000.0,100.0,200.0,0.0,"",0.0,0.0,1.0,22.4493340273973,10.2816162191781,16388.01384,10324.414672,7374.622288,7505.57984,80.3,299.3,119.939,107.748,1233.408,1233.408,1233.408,1927.2,1927.2,1927.2,5910.08
z3-highmem-88,z3,Storage-optimized,"88 vCPUs, 704 GB RAM, 12 Local SSDs",us,us-east4,"Northern Virginia","Ashburn, Northern Virginia, USA",US,52.0,322.0,0.0,38.8334,-77.2365,563712.0,3.0,"us-east4-a, us-east4-b, us-east4-c",88.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",1691169.0,1.02,84.0,704.0,"","",128.0,524288.0,36000.0,62.0,100.0,0.0,"",0.0,0.0,1.0,13.3945300273973,6.65971221917808,9778.00692,6160.127336,4400.111144,4861.58992,80.3,299.3,119.939,107.748,693.792,693.792,693.792,1043.9,1043.9,1043.9,2955.04
a2-ultragpu-1g,a2,Accelerator-optimized,"Accelerator Optimized: 1 NVIDIA A100 80GB GPU, 12 vCPUs, 170GB RAM, 1 local SSD",us,us-east5,Columbus,"Columbus, Ohio, USA",US,52.0,322.0,0.0,39.9622,-83.0006,71680.0,1.0,us-east5-b,12.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.2,2.9,3.7,1.0,"Intel Cascade Lake","","","",170.0,1.0,"NVIDIA A100 80GB",128.0,263168.0,375.0,24.0,0.0,0.0,"",0.0,0.0,1.0,5.56491489041096,1.81803931506849,4062.38787,4062.38787,4062.38787,1327.1687,80.3,299.3,119.939,107.748,94.608,94.608,94.608,142.35,142.35,142.35,402.96
a2-ultragpu-2g,a2,Accelerator-optimized,"Accelerator Optimized: 2 NVIDIA A100 80GB GPUs, 24 vCPUs, 340GB RAM, 2 local SSD",us,us-east5,Columbus,"Columbus, Ohio, USA",US,52.0,322.0,0.0,39.9622,-83.0006,71680.0,1.0,us-east5-b,24.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.2,2.9,3.7,1.0,"Intel Cascade Lake","","","",340.0,2.0,"NVIDIA A100 80GB",128.0,263168.0,750.0,32.0,0.0,0.0,"",0.0,0.0,1.0,11.1298297808219,3.63607863013699,8124.77574,8124.77574,8124.77574,2654.3374,80.3,299.3,119.939,107.748,189.216,189.216,189.216,284.7,284.7,284.7,805.92
a2-ultragpu-4g,a2,Accelerator-optimized,"Accelerator Optimized: 4 NVIDIA A100 80GB GPUs, 48 vCPUs, 680GB RAM, 4 local SSD",us,us-east5,Columbus,"Columbus, Ohio, USA",US,52.0,322.0,0.0,39.9622,-83.0006,71680.0,1.0,us-east5-b,48.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",2.2,2.9,3.7,1.0,"Intel Cascade Lake","","","",680.0,4.0,"NVIDIA A100 80GB",128.0,524288.0,1500.0,50.0,0.0,0.0,"",0.0,0.0,1.0,22.2596595616438,7.27215726027397,16249.55148,16249.55148,16249.55148,5308.6748,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
